"","Assemblage","Diversity","Observed","Estimator","s.e.","LCL","UCL"
"18","APA PIRACICABA JUQUERÍ-MIRIM AREA II","Simpson diversity",4.7136905379395,4.71826551914417,0.0948560021142039,4.53235117128288,4.90417986700547
"19","APA QUILOMBOS DO MÉDIO RIBEIRA","Species richness",19,38.9321705426357,24.2551856567165,19,86.4714608681325
"20","APA QUILOMBOS DO MÉDIO RIBEIRA","Shannon diversity",6.39187872815785,8.03203254257004,1.50586185239807,5.08059754617706,10.983467538963
"21","APA QUILOMBOS DO MÉDIO RIBEIRA","Simpson diversity",3.2017316017316,3.28687050359712,0.574836230865875,2.16021219409126,4.41352881310299
"22","APA RIO BATALHA","Species richness",36,48.4242424242424,17.0350356070987,36,81.8122986895134
"23","APA RIO BATALHA","Shannon diversity",16.8202078182209,19.8176635070992,1.8538538097302,16.1841768074257,23.4511502067728
"24","APA RIO BATALHA","Simpson diversity",9.95429616087752,10.5291828793774,1.03040090254285,8.50963422075588,12.548731537999
"25","APA SÃO FRANCISCO XAVIER","Species richness",26,106.880882352941,64.0585803590375,26,232.43339275742
"26","APA SÃO FRANCISCO XAVIER","Shannon diversity",4.83743870301157,5.12713667301738,0.28841727267018,4.56184920606456,5.6924241399702
"27","APA SÃO FRANCISCO XAVIER","Simpson diversity",3.64140364140364,3.65562452495568,0.133497677405542,3.39397388522107,3.91727516469029
"28","APA SERRA DO MAR","Species richness",96,114.378682343544,10.8591395829859,96,135.66220482929
"29","APA SERRA DO MAR","Shannon diversity",3.39097534660567,3.43380095875998,0.105525117944226,3.22697552812495,3.640626389395
"30","APA SERRA DO MAR","Simpson diversity",1.62510040217892,1.62530331365387,0.0258918407147752,1.57455623835946,1.67605038894828
"31","APA SISTEMA CANTAREIRA","Species richness",158,239.897580733443,21.116315899275,198.510362084693,281.284799382192
"32","APA SISTEMA CANTAREIRA","Shannon diversity",13.8565859837792,14.3604545456157,0.439816844024446,13.4984293715337,15.2224797196977
"33","APA SISTEMA CANTAREIRA","Simpson diversity",7.53544080331583,7.54894633079255,0.159312702812331,7.23669917100065,7.86119349058445
"34","APA VÁRZEA DO RIO TIETÊ","Species richness",98,199.223057477382,31.9556113957628,136.591210037729,261.854904917034
"35","APA VÁRZEA DO RIO TIETÊ","Shannon diversity",8.01294270125469,8.22353014786286,0.208790724716026,7.81430784711343,8.63275244861229
"36","APA VÁRZEA DO RIO TIETÊ","Simpson diversity",5.48482741853676,5.49138262304928,0.0729844622540905,5.34833570560024,5.63442954049832
"37","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO COBRE / SÃO BARTOLOMEU","Species richness",2,2.5,0.67689128978132,2,3.82668254942025
"38","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO COBRE / SÃO BARTOLOMEU","Shannon diversity",2,3.37500000000171,1.07174454215453,1.27441929675147,5.47558070325195
"39","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO COBRE / SÃO BARTOLOMEU","Simpson diversity",2,Inf,NA,NA,NA
"40","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO","Species richness",13,30.4,11.8669521277672,13,53.6587987766847
"41","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO","Shannon diversity",10.88608898951,17.0733500403769,3.98941971029692,9.25423108898075,24.8924689917731
"42","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO","Simpson diversity",9.57446808510639,13.59375,3.03572171811972,7.6438447653993,19.5436552346007
"43","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS","Species richness",23,31.0164948453608,17.9386429442442,23,66.175588947603
"44","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS","Shannon diversity",14.6947792045161,17.5050452291442,1.99425538203379,13.5963765043828,21.4137139539056
"45","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO PANDEIROS","Simpson diversity",11.2682634730539,12.6178861788618,1.21663126929076,10.2333327085866,15.0024396491369
"46","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Species richness",18,34.5932452276065,19.3447900919928,18,72.5083370963997
"47","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Shannon diversity",4.878688682699,5.27401062148639,0.44987680234212,4.39226829141579,6.15575295155699
"48","AREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Simpson diversity",3.4177223585594,3.45468013468014,0.214929900904516,3.03342526970653,3.87593499965375
"49","ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS","Species richness",23,110.137931034483,74.6341830913605,23,256.418241909118
"50","ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS","Shannon diversity",20.9972237817661,83.4253191714487,57.92219134884,0,196.950728120812
"51","ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS","Simpson diversity",18.6888888888889,50.7499999999999,NA,NA,NA
"52","ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DE LAGOA SANTA","Species richness",43,62.9441358024691,20.1588662639708,43,102.454787649011
"53","ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DE LAGOA SANTA","Shannon diversity",23.0062538841584,27.9086833027408,2.40015367319677,23.2044685459136,32.612898059568
"54","ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DE LAGOA SANTA","Simpson diversity",15.2830188679245,16.6082474226804,1.54289574385742,13.5842273328197,19.6322675125411
"55","ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU","Species richness",32,48.2669376693767,13.7466403214893,32,75.2098576079218
"56","ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU","Shannon diversity",7.19703908914359,8.00680438151725,0.846926518776828,6.34685890716278,9.66674985587172
"57","ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU","Simpson diversity",3.00148794762424,3.02621008234585,0.263463535858672,2.50983104082328,3.54258912386842
"58","ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE","Species richness",71,230.77696674777,62.476913771331,108.324465890746,353.229467604793
"59","ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE","Shannon diversity",31.5042377826345,38.7520917348774,3.32553824710882,32.2341565413336,45.2700269284211
"60","ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE","Simpson diversity",17.9455009030065,18.7191735169962,1.36911608227937,16.0357553050741,21.4025917289184
"61","ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO","Species richness",6,11.8181818181818,3.35115098343112,6,18.3863170524628
"62","ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO","Shannon diversity",2.8719095346107,3.43233555463916,0.722633868633416,2.01599919810882,4.84867191116951
"63","ÁREA DE PROTEÇÃO AMBIENTAL COCHÁ E GIBÃO","Simpson diversity",2.13948919449902,2.21848739495798,0.435730069653318,1.36447215145635,3.07250263845961
"64","ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA","Species richness",13,13.2770562770563,4.89402557587353,13,22.8691701451863
"65","ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA","Shannon diversity",11.6404238126858,14.2879191154215,1.64049757334871,11.0726029549327,17.5032352759104
"66","ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA","Simpson diversity",10.5728155339806,15.0857142857143,2.00446073617384,11.1570434343889,19.0143851370396
"67","ÁREA DE PROTEÇÃO AMBIENTAL DA ARARINHA AZUL","Species richness",7,18.6071428571429,7.95546661694963,7,34.1995709065748
"68","ÁREA DE PROTEÇÃO AMBIENTAL DA ARARINHA AZUL","Shannon diversity",4.79263914437691,8.81248150198555,4.50293674766628,0,17.6380753520734
"69","ÁREA DE PROTEÇÃO AMBIENTAL DA ARARINHA AZUL","Simpson diversity",3.37931034482759,4.13636363636363,2.37577916271723,0,8.79280523051013
"70","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO","Species richness",51,58.0249802527646,7.41563667283512,51,72.5593610539559
"71","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO","Shannon diversity",15.6163155049149,16.8432693838583,1.23274369227754,14.4271361448254,19.2594026228912
"72","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DESCOBERTO","Simpson diversity",7.43193389533427,7.54723874256583,0.630180387916893,6.31210787848524,8.78236960664642
"73","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO MACHADO","Species richness",29,40.9940476190476,10.9824049405457,29,62.519165766152
"74","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO MACHADO","Shannon diversity",12.7160814598323,14.7116731666042,1.43086672142808,11.9072259259283,17.5161204072802
"75","ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA HIDROGRÁFICA DO RIO MACHADO","Simpson diversity",8.31715652768285,8.72924187725633,0.761192491982653,7.23733200766803,10.2211517468446
"76","ÁREA DE PROTEÇÃO AMBIENTAL DA BAIXADA MARANHENSE","Species richness",46,57.593895155939,10.8578049373882,46,78.874801784381
"77","ÁREA DE PROTEÇÃO AMBIENTAL DA BAIXADA MARANHENSE","Shannon diversity",18.0363514767854,20.2758582055672,1.86430006039451,16.6218972308181,23.9298191803163
"78","ÁREA DE PROTEÇÃO AMBIENTAL DA BAIXADA MARANHENSE","Simpson diversity",8.56054732041049,8.80437853107342,1.04867437104448,6.74901453231605,10.8597425298308
"79","ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES","Species richness",84,132.117331560284,17.3218397999914,98.1671494063281,166.067513714239
"80","ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES","Shannon diversity",5.16983199038668,5.29492991131145,0.174656798358183,4.95260887687433,5.63725094574856
"81","ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES","Simpson diversity",2.36557743158881,2.36665220606205,0.0514909862306638,2.2657317275215,2.4675726846026
"82","ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA","Species richness",4,8.5,2.40798335508862,4,13.2195606513456
"83","ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA","Shannon diversity",4,12.2750852628228,4.06749093896365,4.30294951501104,20.2472210106345
"84","ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA","Simpson diversity",4,Inf,NA,NA,NA
"85","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO DO MARACANÃ","Species richness",4,4.83333333333333,1.90840997155449,4,8.57374814531725
"86","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO DO MARACANÃ","Shannon diversity",3.77976314968462,5.60453182414359,2.00274649560607,1.67922082259188,9.5298428256953
"87","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO DO MARACANÃ","Simpson diversity",3.6,7.5,2.66254551682194,2.2815066798304,12.7184933201696
"88","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS","Species richness",126,195.379724552138,17.6646206651369,160.757704247908,230.001744856369
"89","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS","Shannon diversity",19.3786597275198,21.37285804817,1.39816348137054,18.6325079801846,24.1132081161554
"90","ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS","Simpson diversity",5.72962979551415,5.75502076349627,0.367851812235826,5.03404445986626,6.47599706712627
"91","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ","Species richness",76,106.136546184739,15.8744834460196,76,137.249962012115
"92","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ","Shannon diversity",5.78811355079964,5.98499210309241,0.25801800036962,5.47928611500491,6.49069809117991
"93","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ","Simpson diversity",2.60725040785904,2.60965820017054,0.0756546958114292,2.4613777211188,2.75793867922227
"94","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA","Species richness",20,39.9425925925926,25.8947744609025,20,90.6954179237491
"95","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA","Shannon diversity",9.64266300379463,12.0603762631642,2.00387830635249,8.13284695331217,15.9879055730162
"96","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA","Simpson diversity",6.27906976744186,6.67500000000002,0.99768997588247,4.71956357953374,8.63043642046629
"97","ÁREA DE PROTEÇÃO AMBIENTAL DA VARGEM DO BRAÇO","Species richness",7,9.94642857142857,1.60525612506344,7,13.0926727625152
"98","ÁREA DE PROTEÇÃO AMBIENTAL DA VARGEM DO BRAÇO","Shannon diversity",4.41389252249397,4.8292198858651,0.463901969457986,3.91998873337025,5.73845103835996
"99","ÁREA DE PROTEÇÃO AMBIENTAL DA VARGEM DO BRAÇO","Simpson diversity",3.76019184652278,3.95886889460154,0.39695084439648,3.18085953595167,4.7368782532514
"100","ÁREA DE PROTEÇÃO AMBIENTAL DAS CABECEIRAS DO RIO CUIABÁ","Species richness",6,15,5.13580648683359,6,25.065995745761
"101","ÁREA DE PROTEÇÃO AMBIENTAL DAS CABECEIRAS DO RIO CUIABÁ","Shannon diversity",4.47213595499958,9.29141088987804,3.88939225148463,1.66834215521901,16.9144796245371
"102","ÁREA DE PROTEÇÃO AMBIENTAL DAS CABECEIRAS DO RIO CUIABÁ","Simpson diversity",3.33333333333333,4.5,3.10116410584344,0,10.5781699576015
"103","ÁREA DE PROTEÇÃO AMBIENTAL DE CAFURINGA","Species richness",93,121.028038030475,13.8130730034627,93.9549124278654,148.101163633084
"104","ÁREA DE PROTEÇÃO AMBIENTAL DE CAFURINGA","Shannon diversity",6.19163972506124,6.26976799167723,0.154432981879327,5.96708490916862,6.57245107418584
"105","ÁREA DE PROTEÇÃO AMBIENTAL DE CAFURINGA","Simpson diversity",3.82764685460713,3.82969276783387,0.0586336789164655,3.71477286887651,3.94461266679123
"106","ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA","Species richness",23,43.6848958333333,18.1236163908835,23,79.2065312290847
"107","ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA","Shannon diversity",17.3663209989198,27.9235558211567,5.28302626709421,17.569014608273,38.2780970340404
"108","ÁREA DE PROTEÇÃO AMBIENTAL DE GERICINÓ/MENDANHA","Simpson diversity",12.9438202247191,17.3538461538461,3.97051774069071,9.571774382115,25.1359179255773
"109","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","Species richness",49,93.5002282062985,24.3458779332184,49,141.217272127415
"110","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","Shannon diversity",14.7837452217251,17.2337710444982,1.71169869304744,13.8789032537409,20.5886388352554
"111","ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ","Simpson diversity",7.47569629912247,7.63414634146341,0.737665285083787,6.18834895005372,9.07994373287311
"112","ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA","Species richness",20,55.3684210526316,36.5622860598853,20,127.029184922458
"113","ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA","Shannon diversity",10.9709469380271,16.8386277888125,5.15614833916013,6.73276274511263,26.9444928325124
"114","ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA","Simpson diversity",6.43366336633664,7.12500000000001,1.78251114482688,3.63134235409806,10.618657645902
"115","ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA","Species richness",12,20.8767123287671,7.94751595588228,12,36.4535573688538
"116","ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA","Shannon diversity",4.884807204354,5.65723257587302,0.894872567936634,3.90331457196435,7.41115057978169
"117","ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA","Simpson diversity",3.10366919044846,3.1970802919708,0.496942723566591,2.22309045140104,4.17107013254056
"118","ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO GERALDO DO ARAGUAIA","Species richness",9,25.9411764705882,10.2364359268235,9,46.0042222172142
"119","ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO GERALDO DO ARAGUAIA","Shannon diversity",7.04357332900725,13.7167119541497,5.30352333389315,3.32199722855133,24.1114266797481
"120","ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO GERALDO DO ARAGUAIA","Simpson diversity",5.66666666666667,7.99999999999999,3.48130526520071,1.17676706101694,14.823232938983
"121","ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM","Species richness",11,45.1052631578947,18.3855243530347,11,81.1402287267267
"122","ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM","Shannon diversity",7.79949989421904,19.6870473389044,9.85999594883937,0.361810391468438,39.0122842863404
"123","ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM","Simpson diversity",5.38805970149254,7.125,4.09542723025872,0,15.1518898726117
"124","ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA","Species richness",5,5.9,2.05359531669399,5,9.92497285954034
"125","ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA","Shannon diversity",4.35275281648062,5.83107047403193,1.5904258379082,2.71389311164993,8.94824783641393
"126","ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA","Simpson diversity",3.84615384615384,5.625,1.87317621358069,1.95364208468475,9.29635791531525
"127","ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI","Species richness",5,6.81818181818182,2.33880413888525,5,11.4021536972901
"128","ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI","Shannon diversity",4.34115281760506,5.89786043162584,1.51620194199768,2.9261592320207,8.86956163123099
"129","ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI","Simpson diversity",3.90322580645161,5.49999999999999,1.60948740251564,2.34546265749842,8.65453734250157
"130","ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO","Species richness",8,27.25,10.3129411193902,8,47.462993168687
"131","ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO","Shannon diversity",6.13682507467344,16.5439108286988,11.1913469030439,0,38.4785476971587
"132","ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO","Simpson diversity",4.5,6.59999999999999,NA,NA,NA
"133","ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ","Species richness",51,71.1393442622951,13.9569265365142,51,98.4944176087342
"134","ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ","Shannon diversity",33.9891448480947,42.0079033414267,4.0253061950262,34.1184481724294,49.897358510424
"135","ÁREA DE PROTEÇÃO AMBIENTAL DO IRAÍ","Simpson diversity",23.501052631579,26.816425120773,3.17870452016163,20.5862787437615,33.0465714977844
"136","ÁREA DE PROTEÇÃO AMBIENTAL DO PASSAUNA","Species richness",26,42.7057471264368,12.0748542052813,26,66.3720264873602
"137","ÁREA DE PROTEÇÃO AMBIENTAL DO PASSAUNA","Shannon diversity",11.2959080629927,14.7196952903346,2.43260503294266,9.95187703715612,19.4875135435131
"138","ÁREA DE PROTEÇÃO AMBIENTAL DO PASSAUNA","Simpson diversity",5.00926538716082,5.25421348314605,1.01503671604314,3.26477807671569,7.24364888957642
"139","ÁREA DE PROTEÇÃO AMBIENTAL DO PEQUENO","Species richness",10,30.3,12.0620720495033,10,53.9412267959537
"140","ÁREA DE PROTEÇÃO AMBIENTAL DO PEQUENO","Shannon diversity",5.79085196012543,8.95690584535909,2.8186310595671,3.43249048290161,14.4813212078166
"141","ÁREA DE PROTEÇÃO AMBIENTAL DO PEQUENO","Simpson diversity",4.16666666666667,4.67741935483871,1.15237221457394,2.41881131748913,6.9360273921883
"142","ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU","Species richness",5,6.83333333333333,2.53942975673063,5,11.8105241977947
"143","ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU","Shannon diversity",4.15424173615638,5.50234277049313,1.55700378892262,2.4506714204124,8.55401412057387
"144","ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU","Simpson diversity",3.6,4.7142857142857,1.57658591405482,1.6242341042051,7.80433732436631
"145","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL","Species richness",185,221.359633761945,16.7446499170724,188.540722990752,254.178544533139
"146","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL","Shannon diversity",12.8922696096605,13.0631270971179,0.307816990017233,12.4598168828546,13.6664373113812
"147","ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL","Simpson diversity",5.32135927068492,5.3238919049473,0.0907988528814945,5.14592942346203,5.50185438643259
"148","ÁREA DE PROTEÇÃO AMBIENTAL DO RIO CURIAÚ","Species richness",6,6.62745098039216,2.62180302878609,6,11.7660904913709
