kingdom,phyllum,class,oorder,family,genus,scientific_name,author,latitude,longitude,latitude_decimal,longitude_decimal,data_source,location,protected_area,municipio,state,ambiente,coord_unit
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia longifolia,(Andr.) Willd.,31 03 10 S,50 47 51.7 W,"-31,052777777777777777777777778","-50,797694444444444444444444444",,"Ao norte do Parque, no entorno da Lagoa do Pai João",Parque Nacional da Lagoa do Peixe,Mostardas,Rio Grande do Sul,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia longifolia,(Andr.) Willd.,06 47 04 S,38 05 12 W,"-6,7844444444444444444444444444","-38,086666666666666666666666666",,,,Aparecida,Paraíba,Savana-Estépica Arborizada,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 55 34 S,40 49 28 W,"-20,926111111111111111111111111","-40,824444444444444444444444445",,Itaipava.,Área de Proteção Ambiental Lagoa de Guanandy,Itapemirim,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 19 47 S,40 17 33 W,"-20,329722222222222222222222223","-40,292500000000000000000000000",,,Monumento Natural Morro do Penedo,Vila Velha,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 13 03.40 S,40 13 11.20 W,"-20,217611111111111111111111111","-40,219777777777777777777777778",,,Área de Proteção Ambiental Praia Mole,Serra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 19 10 S,40 20 16 W,"-20,319444444444444444444444445","-40,337777777777777777777777777",,,Parque Natural Municipal de Tabuazeiro,Vitória,Espírito Santo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 35 00 S,40 25 00 W,"-20,583333333333333333333333333","-40,416666666666666666666666667",,,Parque Estadual Paulo César Vinha,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 45 08 S,41 17 25 W,"-20,752222222222222222222222222","-41,290277777777777777777777777",,.,Floresta Nacional de Pacotuba,Cachoeiro de Itapemirim,Espírito Santo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,17 32 06 S,39 44 31 W,"-17,535000000000000000000000000","-39,741944444444444444444444444",,Fazenda da Aracruz Celulose,,Teixeira de Freitas,Bahia,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 36 11.20 S,40 25 33.60 W,"-20,603111111111111111111111111","-40,426000000000000000000000000",,,Parque Estadual Paulo César Vinha,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 16 29 S,40 30 26 W,"-20,274722222222222222222222223","-40,507222222222222222222222222",,.,Reserva Biológica Duas Bocas,Cariacica,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 54 20 S,40 04 34 W,"-18,905555555555555555555555556","-40,076111111111111111111111111",,Fazenda da Aracruz Celulose,,Jaguaré,Espírito Santo,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,21 46 11.8 S,42 32 22.1 W,"-21,769944444444444444444444445","-42,539472222222222222222222222",,Trilha da Dalbergia,,Volta Grande,Minas Gerais,Floresta Estacional Semidecidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,19 55 57 S,40 24 24 W,"-19,932500000000000000000000000","-40,406666666666666666666666667",,,Área de Proteção Ambiental de Goiapaba-açu,Fundão,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,22 55 22 S,43 50 18.87 W,"-22,922777777777777777777777778","-43,838575000000000000000000000",,"Costa Verde, distrito de Ilha da Madeira.",,Itaguaí,Rio de Janeiro,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 03 28.4 S,48 06 34 W,"-20,057888888888888888888888889","-48,109444444444444444444444444",,Fazenda Noboro,,Água Comprida,Minas Gerais,Áreas de Tensão Ecológica - Savana - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 19 47 S,40 17 33 W,"-20,329722222222222222222222223","-40,292500000000000000000000000",,,Parque Natural Municipal Morro da Manteigueira,Vila Velha,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 19 47 S,40 17 33 W,"-20,329722222222222222222222223","-40,292500000000000000000000000",,Entorno da cidade,,Vila Velha,Espírito Santo,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,21 14 45.2 S,44 59 27.3 W,"-21,245888888888888888888888889","-44,990916666666666666666666666",,No estacionamento da Universidade Federal de Lavras,,Lavras,Minas Gerais,Urbano,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 45 49 S,41 31 59 W,"-20,763611111111111111111111111","-41,533055555555555555555555556",,.,,Alegre,Espírito Santo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,00 52 01 N,52 01 33 W,"0,8669444444444444444444444445","-52,025833333333333333333333334",,Plantios da International Paper,,Serra do Navio,Amapá,Floresta Ombrófila Densa Submontana,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,21 40 47.6 S,45 55 08.6 W,"-21,679888888888888888888888889","-45,919055555555555555555555556",,Fazenda do Celso Machado,,Machado,Minas Gerais,Floresta Estacional Semidecidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 35 36 S,39 43 56 W,"-18,593333333333333333333333333","-39,732222222222222222222222223",,Restinga,,Conceição da Barra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 31 47 S,44 18 10 W,"-2,5297222222222222222222222223","-44,302777777777777777777777778",,Plantio na área do Consórcio de Alumínio do Maranhão (ALUMAR).,,São Luís,Maranhão,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,17 00 33.4 S,46 00 23.7 W,"-17,009277777777777777777777778","-46,006583333333333333333333333",,,,Brasilândia de Minas,Minas Gerais,Savana (Cerrado),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,26 42 57 S,49 29 09 W,"-26,715833333333333333333333333","-49,485833333333333333333333333",,.,,Doutor Pedrinho,Santa Catarina,,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 25 48 N,60 53 60 W,"2,4300000000000000000000000000","-60,900000000000000000000000000",,"Fazendas Jacitara, Santa Cecília, Serra da Lua.",,Mucajaí,Roraima,Savana (Cerrado),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,16 51 02.6 S,43 35 15.6 W,"-16,850722222222222222222222222","-43,587666666666666666666666666",,,,Juramento,Minas Gerais,Áreas de Tensão Ecológica - Savana - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,16 34 30 S,39 33 12 W,"-16,575000000000000000000000000","-39,553333333333333333333333333",,"Às margens da BR-101, km 751, próximo ao Rio dos Frades.",,Itabela,Bahia,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,05 05 21 S,42 48 07 W,"-5,0891666666666666666666666666","-42,801944444444444444444444444",,"Jardins, quintais e pastagens.",,Teresina,Piauí,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,19 51 45.9 S,47 26 23.4 W,"-19,86275","-47,439833333333333333333333333",,Às margens da Usina Hidrelétrica de Jaguará,,Sacramento,Minas Gerais,Savana (Cerrado),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,00 42 42 N,50 48 00 W,"0,7116666666666666666666666667","-50,8",,Margem da rodovia BR-156 e áreas de savana.,,Itaubal,Amapá,Savana Gramíneo-Lenhosa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 25 48 N,60 53 60 W,"2,4300000000000000000000000000","-60,900000000000000000000000000",,Plantios florestais,,Mucajaí,Roraima,Áreas de Tensão Ecológica - Savana - Floresta Ombrófila,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,19 21 36.5 S,42 23 34 W,"-19,360138888888888888888888889","-42,392777777777777777777777777",,Na sede da Fazenda Macedônia,,Ipaba,Minas Gerais,Floresta Estacional Semidecidual,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,00 58 09.6 N,49 59 40.9 W,"0,9693333333333333333333333334","-49,994694444444444444444444444",,Trevo da BR-156 para Laranjal do Jari,,Macapá,Amapá,Savana (Cerrado),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,03 21 36 N,59 49 59 W,"3,36","-59,833055555555555555555555556",,Plantios florestais.,,Bonfim,Roraima,Áreas de Tensão Ecológica - Savana - Floresta Ombrófila,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,19 55 25 S,43 56 11 W,"-19,923611111111111111111111111","-43,936388888888888888888888889",,"Horto Florestal do Betânia, Bairro Betânia",,Belo Horizonte,Minas Gerais,Áreas de Tensão Ecológica - Savana - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 43 47 N,60 45 27 W,"2,7297222222222222222222222223","-60,7575",,Alvorada.,,Boa Vista,Roraima,Savana (Cerrado),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,00 56 46 N,60 25 05 W,"0,9461111111111111111111111111","-60,418055555555555555555555556",,Plantios florestais,,Rorainópolis,Roraima,Áreas de Tensão Ecológica - Savana - Floresta Ombrófila,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 43 25 N,60 21 59 W,"2,7236111111111111111111111111","-60,366388888888888888888888889",,Serra da Lua,,Bonfim,Roraima,Savana (Cerrado),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,03 11 59.7 S,58 11 20.8 W,"-3,1999166666666666666666666666","-58,189111111111111111111111111",,Plantio florestal com espécies exóticas.,,Itacoatiara,Amazonas,Plantio florestal com espécies exóticas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,17 37 03.80 S,39 16 32.80 W,"-17,617722222222222222222222223","-39,275777777777777777777777778",,Estrada entre Caravelas e Posto da Mata,,Alcobaça,Bahia,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,03 12 53.4 S,60 2 5.2 W,"-3,2148333333333333333333333333","-60,034777777777777777777777777",,Área experimental da EMBRAPA e empresa.,,Iranduba,Amazonas,Plantio florestal com espécies exóticas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,12 26 49.3 S,41 19 33.5 W,"-12,447027777777777777777777777","-41,325972222222222222222222223",,"Estrada para a Cachoeira do Mosquito, Roça de Mainha.",,Lençóis,Bahia,Beira de estrada,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,08 17 00 S,38 58 34 W,"-8,283333333333333333333333333","-38,976111111111111111111111111",,"Cidades, margem de estradas e propriedades rurais.",,Caruaru,Pernambuco,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 36 37 S,40 26 44 W,"-20,610277777777777777777777778","-40,445555555555555555555555555",,Loteamento Setiba Ville.,Área de Proteção Ambiental de Setiba,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,08 58 33 S,36 41 15 W,"-8,975833333333333333333333334","-36,687500000000000000000000000",,"Cidades, margem de estradas e propriedades rurais",,Saloá,Pernambuco,"Savana-Estépica (Caatinga do Sertão Árido, Campos de Roraima, Chaco Mato-Grossense-do-Sul e Parque de Espinilho da Barra do Rio Quaraí)",1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 35 07.40 S,40 24 09.60 W,"-20,585388888888888888888888889","-40,402666666666666666666666667",,,Área de Proteção Ambiental de Setiba,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 16 31.68 S,40 19 18.53 W,"-20,275466666666666666666666667","-40,321813888888888888888888889",,,Parque Natural Municipal Vale do Mulembá,Vitória,Espírito Santo,Floresta Ombrófila Densa,0
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 15 34 S,40 16 54 W,"-20,259444444444444444444444444","-40,281666666666666666666666667",,Na área do aeroporto Eurico de Aguiar Salles.,,Vitória,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 35 00 S,40 25 00 W,"-20,583333333333333333333333333","-40,416666666666666666666666667",,,Parque Estadual Paulo César Vinha,Guarapari,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 05 11 S,39 33 03 W,"-18,086388888888888888888888889","-39,550833333333333333333333333",,Fazenda da Aracruz Celulose,,Mucuri,Bahia,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 25 05 S,39 42 26 W,"-18,418055555555555555555555556","-39,707222222222222222222222222",,,Parque Estadual de Itaúnas,Conceição da Barra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 40 00 S,40 29 51 W,"-20,666666666666666666666666667","-40,497500000000000000000000000",,Praia dos Padres,,Guarapari,Espírito Santo,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,17 43 55 S,39 15 57 W,"-17,731944444444444444444444445","-39,265833333333333333333333333",,Fazenda da Aracruz Celulose,,Caravelas,Bahia,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,17 18 33.95 S,39 13 19.29 W,"-17,309430555555555555555555556","-39,222025000000000000000000000",,Restinga próxima à lagoa,,Prado,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 36 26 S,39 44 50 W,"-18,607222222222222222222222222","-39,747222222222222222222222222",,,Área de Proteção Ambiental de Conceição da Barra,Conceição da Barra,Espírito Santo,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 42 58 S,39 51 32 W,"-18,716111111111111111111111111","-39,858888888888888888888888889",,Fazenda da Aracruz Celulose,,São Mateus,Espírito Santo,Floresta Ombrófila Densa das Terras Baixas,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 17 15 S,43 30 29.2 W,"-20,287500000000000000000000000","-43,508111111111111111111111111",,,,Ouro Preto,Minas Gerais,Savana Arborizada,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 26 00 S,41 47 00 W,"-20,433333333333333333333333333","-41,783333333333333333333333333",,Zona de amortecimento - Distrito de Pedra Menina,Parque Nacional do Caparaó,Dores do Rio Preto,Espírito Santo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 19 10 S,40 20 16 W,"-20,319444444444444444444444445","-40,337777777777777777777777777",,Entorno da cidade,,Vitória,Espírito Santo,Urbano,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,15 36 55.5 S,42 32 46.6 W,"-15,615416666666666666666666667","-42,546277777777777777777777777",,Em praça próxima ao hospital,,Rio Pardo de Minas,Minas Gerais,Urbano,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 46 32 S,41 40 46 W,"-20,775555555555555555555555556","-41,679444444444444444444444445",,,Parque Municipal Padre Gino,Guaçuí,Espírito Santo,Floresta Estacional Semidecidual,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 18 31 S,40 20 25 W,"-20,308611111111111111111111111","-40,340277777777777777777777777",,,Parque Estadual da Fonte Grande,Vitória,Espírito Santo,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,19 16 27.8 S,44 24 15.1 W,"-19,274388888888888888888888889","-44,404194444444444444444444444",,,,Paraopeba,Minas Gerais,Urbano,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,14 47 20 S,39 02 58 W,"-14,788888888888888888888888889","-39,049444444444444444444444444",,Restinga,,Ilhéus,Bahia,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,02 31 47 S,44 18 10 W,"-2,5297222222222222222222222223","-44,302777777777777777777777778",,Sítio Santa Eulália.,,São Luís,Maranhão,Floresta Ombrófila Densa,1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,16 40 52.7 S,43 50 27.7 W,"-16,681305555555555555555555556","-43,841027777777777777777777777",,No Instituto de Ciências Agrárias da Universidade Federal de Minas Gerais - UFMG,,Montes Claros,Minas Gerais,Áreas de Tensão Ecológica - Savana - Floresta Estacional,
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 35 36 S,39 43 56 W,"-18,593333333333333333333333333","-39,732222222222222222222222223",,Restinga,,Conceição da Barra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,18 25 16 S,39 42 33 W,"-18,421111111111111111111111111","-39,709166666666666666666666667",,,Parque Estadual de Itaúnas,Conceição da Barra,Espírito Santo,Formações Pioneiras - Vegetação com Influência Marinha (Restingas),1
Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,Acacia mangium,Willd.,20 26 57 S,43 51 04 W,"-20,449166666666666666666666666","-43,851111111111111111111111111",,Serra do Pires,,Congonhas,Minas Gerais,Savana Parque,
