ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;Código WDPA
58;0000.00.0058;;ESTAÇÃO ECOLÓGICA DE MARACÁ JIPIOCA;Federal;Estação Ecológica;Category Ia;AP;1981;1981;Decreto Nº 86.061 de 02/06/1981;Sem informação.;AMAPÁ (AP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;58.757;52.435;72.000;;52.435;0;0;0;0;0;6.322;Amazônia;0,107592461;Proteção Integral;1;0;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;2219
169;0000.00.0169;;PARQUE NACIONAL DO CABO ORANGE;Federal;Parque;Category II;AP;1980;1980;Decreto Nº 84.913 de 15/07/1980;Sem informação.;CALÇOENE (AP) - OIAPOQUE (AP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;657.336;443.015;619.000;;443.015;0;0;0;0;0;214.321;Amazônia;0,326044565;Proteção Integral;1;0;;1;1;1;Programa ARPA;;PARNA  Cabo Orange;;57
227;0000.00.0227;;RESERVA EXTRATIVISTA MARACANÃ;Federal;Reserva Extrativista;Category VI;PA;2002;2002;Decreto S/N de 13/12/2002;Sem informação.;MARACANÃ (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;30.180;21.601;30.018;;21.601;0;0;0;0;0;8.579;Amazônia;0,284268231;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;351781
243;0000.00.0243;;RESERVA EXTRATIVISTA MÃE GRANDE DE CURUÇÁ;Federal;Reserva Extrativista;Category VI;PA;2002;2002;Decreto S/N de 13/12/2002;Sem informação.;CURUÇÁ (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36.679;24.327;37.062;;24.327;0;0;0;0;0;12.352;Amazônia;0,33675316;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;351782
248;0000.00.0248;;RESERVA EXTRATIVISTA MARINHA CAETÉ-TAPERAÇU;Federal;Reserva Extrativista;Category VI;PA;2005;2005;Decreto S/N de 20/05/2005;Sem informação.;BRAGANÇA (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;42.456;31.017;42.069;;31.017;0;0;0;0;0;11.440;Amazônia;0,26944778;Uso Sustentável;0;1;;1;1;1;;;Estuário do Amazonas e seus Manguezais (Regional);;351796
249;0000.00.0249;;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIÁ;Federal;Reserva Extrativista;Category VI;PA;2005;2005;Decreto S/N de 20/05/2005;Sem informação.;VISEU (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;72.790;50.053;74.082;;50.053;0;0;0;0;0;22.736;Amazônia;0,312357216;Uso Sustentável;0;1;;1;1;1;;;Estuário do Amazonas e seus Manguezais (Regional);;351799
250;0000.00.0250;;RESERVA EXTRATIVISTA MARINHA DE TRACUATEUA;Federal;Reserva Extrativista;Category VI;PA;2005;2005;Decreto S/N de 20/05/2005;Sem informação.;TRACUATEUA (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;27.865;20.735;27.154;;20.735;0;0;0;0;0;7.129;Amazônia;0,25585234;Uso Sustentável;0;1;;1;1;1;;;Estuário do Amazonas e seus Manguezais (Regional);;351797
254;0000.00.0254;;RESERVA EXTRATIVISTA MARINHA DE SOURE;Federal;Reserva Extrativista;Category VI;PA;2001;2001;Decreto S/N de 22/11/2001;Sem informação.;SOURE (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;29.579;16.959;27.464;;16.959;0;0;0;0;0;12.620;Amazônia;0,426660206;Uso Sustentável;0;1;;1;1;1;;;Estuário do Amazonas e seus Manguezais (Regional);;351783
279;0000.00.0279;;RESERVA EXTRATIVISTA DE CURURUPU;Federal;Reserva Extrativista;Category VI;MA;2004;2004;Decreto S/N de 02/06/2004;Sem informação.;APICUM-AÇU (MA) - BACURI (MA) - CURURUPU (MA) - SERRANO DO MARANHÃO (MA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;186.055;91.113;185.046;;91.113;0;0;0;0;0;94.942;Área Marinha;0,510290593;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional), Reentrâncias Maranhenses;;351778
3.132;0000.00.3132;;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;Federal;Reserva Extrativista;Category VI;PA;2014;2014;Decreto S/N de 10/10/2014;Sem informação.;SÃO CAETANO DE ODIVELAS (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;21.028;14.863;21.029;;14.863;0;0;0;0;0;6.165;Amazônia;0,293197885;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;555600245
3.133;0000.00.3133;;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;Federal;Reserva Extrativista;Category VI;PA;2014;2014;Decreto S/N de 10/10/2014;Sem informação.;MARAPANIM (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;26.466;19.454;26.465;;19.454;0;0;0;0;0;7.012;Amazônia;0,264948098;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;555600255
3.134;0000.00.3134;;RESERVA EXTRATIVISTA MARINHA CUINARANA;Federal;Reserva Extrativista;Category VI;PA;2014;2014;Decreto S/N de 10/10/2014;Sem informação.;MAGALHÃES BARATA (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11.036;11.019;11.037;;11.019;0;0;0;0;0;17;Amazônia;0,001540181;Uso Sustentável;0;1;;1;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;555600266
3.651;0000.00.3651;;RESERVA EXTRATIVISTA ITAPETININGA;Federal;Reserva Extrativista;Category VI;MA;2018;2018;Decreto nº 9.333 de 05/04/2018;Sem informação.;BEQUIMÃO (MA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;16.294;15.568;16.294;;15.568;0;0;0;0;0;726;Amazônia;0,044562151;Uso Sustentável;0;1;;1;1;1;;;;;555682320
3.654;0000.00.3654;;RESERVA EXTRATIVISTA ARAPIRANGA-TROMAÍ;Federal;Reserva Extrativista;Category VI;MA;2018;2018;Decreto nº 9.339 de 05/04/2018;Sem informação.;CARUTAPERA (MA) - LUÍS DOMINGUES (MA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;186.939;37.752;186.908;;37.752;0;0;0;0;0;149.186;Área Marinha;0,798049476;Uso Sustentável;0;1;;1;1;1;;;;;555682336
4.777;0000.00.4777;;RESERVA EXTRATIVISTA FILHOS DO MANGUE;Federal;Reserva Extrativista;Category VI;PA;2024;2024;Decreto Nº 11.959 de 21/03/2024;Sem informação.;PRIMAVERA (PA) - QUATIPURU (PA) - SÃO JOÃO DE PIRABAS (PA) - TRACUATEUA (PA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;40.539;20.998;40.537;;20.998;0;0;0;0;0;19.541;Amazônia;0,482034268;Uso Sustentável;0;1;;1;1;1;;;;;555783692
4.780;0000.00.4780;;RESERVA EXTRATIVISTA VIRIANDEUA;Federal;Reserva Extrativista;Category VI;PA;2024;2024;Decreto nº 11.958 de 21/03/2024;Sem informação.;QUATIPURU (PA) - SALINÓPOLIS (PA) - SÃO JOÃO DE PIRABAS (PA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;34.170;22.542;34.191;;22.542;0;0;0;0;0;11.628;Amazônia;0,340294291;Uso Sustentável;0;1;;1;1;1;;;;;555783693
1.023;0000.15.1023;;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ;Estadual;Área de Proteção Ambiental;Category V;PA;1989;1989;Constituição estadual Art.13 §2º de 05/10/1989;Sem informação.;AFUÁ (PA) - ANAJÁS (PA) - BREVES (PA) - CACHOEIRA DO ARARI (PA) - CHAVES (PA) - CURRALINHO (PA) - MUANÁ (PA) - SALVATERRA (PA) - SANTA CRUZ DO ARARI (PA) - SÃO SEBASTIÃO DA BOA VISTA (PA) - SOURE (PA);Não;Não;INSTITUTO DE DESENVOLVIMENTO FLORESTAL E DA BIODIVERSIDADE DO PARÁ - PA;1;4.524.843;4.514.431;5.500.000;;4.514.431;0;0;0;0;0;10.412;Amazônia;0,002301154;Uso Sustentável;0;1;;1;1;1;;;;;478536
3.828;0000.15.3828;;MONUMENTO NATURAL ATALAIA;Estadual;Monumento Natural;Category III;PA;2018;2018;Decreto 2.077 de 23/05/2018;Sem informação.;SALINÓPOLIS (PA);Não;Sim;INSTITUTO DE DESENVOLVIMENTO FLORESTAL E DA BIODIVERSIDADE DO PARÁ - PA;1;217;197;257;;197;0;0;0;0;0;20;Amazônia;0,090143676;Proteção Integral;1;0;;1;1;1;;;;;555682335
291;0000.16.0291;;RESERVA BIOLÓGICA DO PARAZINHO;Estadual;Reserva Biológica;Category Ia;AP;1985;1985;Decreto 5 de 21/01/1985;Sem informação.;MACAPÁ (AP);Não;Não;SECRETARIA DE ESTADO DO MEIO AMBIENTE DO AMAPÁ - AP;1;276;156;111;;156;0;0;0;0;0;120;Amazônia;0,435700652;Proteção Integral;1;0;;1;1;1;;;;;478602
1.885;0000.21.1885;;ÁREA DE PROTEÇÃO AMBIENTAL DAS REENTRÂNCIAS MARANHENSES;Estadual;Área de Proteção Ambiental;Category V;MA;1991;1991;Decreto 11.901 de 11/06/1991;Sem informação.;ALCÂNTARA (MA) - BACURI (MA) - BEQUIMÃO (MA) - CÂNDIDO MENDES (MA) - CARUTAPERA (MA) - CEDRAL (MA) - CURURUPU (MA) - GODOFREDO VIANA (MA) - GUIMARÃES (MA) - LUÍS DOMINGUES (MA) - MIRINZAL (MA) - TURIAÇU (MA);Não;Não;SECRETARIA DE ESTADO DE MEIO AMBIENTE E RECURSOS NATURAIS DO MARANHÃO - MA;1;2.633.799;1.079.341;2.631.260;;1.079.341;0;0;0;0;0;1.554.458;Área Marinha;0,590195984;Uso Sustentável;0;1;;1;1;1;GEF Mar-Áreas Marinhas e Costeiras Protegidas;;Reentrâncias Maranhenses;;115686
173;0000.00.0173;;PARQUE NACIONAL DO JAÚ;Federal;Parque;Category II;AM;1980;1980;Decreto Nº 85.200 de 24/09/1980;Sem informação.;BARCELOS (AM) - NOVO AIRÃO (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2.367.357;2.367.357;2.272.000;;2.367.357;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;Complexo de Conservação da Amazônia Central;Rio Negro;Baixo Rio Negro;53
981;0000.13.0981;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;1998;1998;Decreto 19021 de 04/08/1998;Sem informação.;BARCELOS (AM) - COARI (AM) - CODAJÁS (AM) - MARAÃ (AM);Não;Sim;SECRETARIA DE ESTADO DO MEIO AMBIENTE DO AMAZONAS - AM;1;2.303.482;2.303.482;2.313.000;;2.303.482;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;Complexo de Conservação da Amazônia Central;Rio Negro;Baixo Rio Negro;352134
47;0000.00.0047;;ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO;Federal;Estação Ecológica;Category Ia;PA;2005;2005;Decreto S/N de 17/02/2005;Sem informação.;ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3.373.177;3.373.177;3.373;;3.373.177;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;351711
60;0000.00.0060;;ESTAÇÃO ECOLÓGICA NIQUIÁ;Federal;Estação Ecológica;Category Ia;RR;1985;1985;Decreto Nº 91.306 de 03/06/1985;Sem informação.;CARACARAÍ (RR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;306.404;306.404;286.600;;306.404;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;10826
68;0000.00.0068;;ESTAÇÃO ECOLÓGICA RIO ACRE;Federal;Estação Ecológica;Category Ia;AC;1981;1981;Decreto N° 88.061 de 02/06/1981;Sem informação.;ASSIS BRASIL (AC) - SENA MADUREIRA (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;78.767;78.767;77.500;;78.767;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;2222
149;0000.00.0149;;PARQUE NACIONAL DA SERRA DO DIVISOR;Federal;Parque;Category II;AC;1989;1989;Decreto Nº 97.839 de 16/06/1989;Sem informação.;CRUZEIRO DO SUL (AC) - MÂNCIO LIMA (AC) - MARECHAL THAUMATURGO (AC) - PORTO WALTER (AC) - RODRIGUES ALVES (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;828.451;828.451;837.555;;828.451;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;19275
151;0000.00.0151;;PARQUE NACIONAL DA SERRA DO PARDO;Federal;Parque;Category II;PA;2005;2005;Decreto S/N de 17/02/2005;Sem informação.;ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;445.414;445.414;445.392;;445.414;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;351712
163;0000.00.0163;;PARQUE NACIONAL DE PACAÁS NOVOS;Federal;Parque;Category II;RO;1979;1979;Decreto Nº 84.019 de 21/09/1979;Sem informação.;ALVORADA D'OESTE (RO) - CAMPO NOVO DE RONDÔNIA (RO) - GOVERNADOR JORGE TEIXEIRA (RO) - GUAJARÁ-MIRIM (RO) - MIRANTE DA SERRA (RO) - NOVA MAMORÉ (RO) - SÃO MIGUEL DO GUAPORÉ (RO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;706.123;706.123;764.801;;706.123;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;56
174;0000.00.0174;;PARQUE NACIONAL DO MONTE RORAIMA;Federal;Parque;Category II;RR;1989;1989;Decreto Nº 97.889 de 28/06/1989;Sem informação.;UIRAMUTÃ (RR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;114.243;114.243;116.000;;114.243;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;19762
187;0000.00.0187;;PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE;Federal;Parque;Category II;AP, PA;2002;2002;Decreto S/N de 22/08/2002;Sem informação.;ALMEIRIM (PA) - CALÇOENE (AP) - LARANJAL DO JARI (AP) - OIAPOQUE (AP) - PEDRA BRANCA DO AMAPARI (AP) - SERRA DO NAVIO (AP);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3.828.123;3.828.123;3.867.000;;3.828.123;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;1;1;Programa ARPA;;;Oeste do Amapá e Norte do Pará;351784
188;0000.00.0188;;PARQUE NACIONAL SERRA DA CUTIA;Federal;Parque;Category II;RO;2001;2001;Decreto S/N de 01/08/2001;Sem informação.;COSTA MARQUES (RO) - GUAJARÁ-MIRIM (RO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;283.501;283.501;283.611;;283.501;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;351748
189;0000.00.0189;;PARQUE NACIONAL SERRA DA MOCIDADE;Federal;Parque;Category II;AM, RR;1998;1998;Decreto S/N de 29/04/1998;Sem informação.;BARCELOS (AM) - CARACARAÍ (RR);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;359.391;359.391;350.960;;359.391;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;198351
194;0000.00.0194;;RESERVA BIOLÓGICA DO ABUFARI;Federal;Reserva Biológica;Category Ia;AM;1982;1982;Decreto Nº 87.585 de 20/09/1982;Sem informação.;TAPAUÁ (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;224.746;224.746;288.000;;224.746;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;5127
206;0000.00.0206;;RESERVA BIOLÓGICA DO GUAPORÉ;Federal;Reserva Biológica;Category Ia;RO;1982;1982;Decreto Nº 87.587 de 20/09/1982;Sem informação.;ALTA FLORESTA D'OESTE (RO) - SÃO FRANCISCO DO GUAPORÉ (RO) - SÃO MIGUEL DO GUAPORÉ (RO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;615.445;615.445;600.000;;615.445;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;REBIO Guaporé;;5126
211;0000.00.0211;;RESERVA BIOLÓGICA DO TAPIRAPÉ;Federal;Reserva Biológica;Category Ia;PA;1989;1989;Decreto Nº 97.719 de 05/05/1989;Sem informação.;MARABÁ (PA) - SÃO FÉLIX DO XINGU (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;99.273;99.273;103.000;;99.273;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;6074
216;0000.00.0216;;RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO;Federal;Reserva Biológica;Category Ia;PA;2005;2005;Decreto S/N de 20/05/2005;Sem informação.;ALTAMIRA (PA) - NOVO PROGRESSO (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;342.200;342.200;342.477;;342.200;0;0;0;0;0;0;Amazônia;0;Proteção Integral;1;0;;0;0;0;Programa ARPA;;;;351795
218;0000.00.0218;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DE ITATUPÃ-BAQUIÁ;Federal;Reserva de Desenvolvimento Sustentável;Category VI;PA;2005;2005;Decreto S/N de 14/06/2005;Sem informação.;GURUPÁ (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;64.442;64.442;64.735;;64.442;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;1;1;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;351801
220;0000.00.0220;;RESERVA EXTRATIVISTA AUATÍ-PARANÁ;Federal;Reserva Extrativista;Category VI;AM;2001;2001;Decreto S/N de 07/08/2001;Sem informação.;FONTE BOA (AM) - JAPURÁ (AM) - MARAÃ (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;141.987;141.987;146.948;;141.987;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351777
221;0000.00.0221;;RESERVA EXTRATIVISTA BARREIRO DAS ANTAS;Federal;Reserva Extrativista;Category VI;RO;2001;2001;Decreto S/N de 07/08/2001;Sem informação.;GUAJARÁ-MIRIM (RO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;106.198;106.198;107.234;;106.198;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351749
222;0000.00.0222;;RESERVA EXTRATIVISTA CHICO MENDES;Federal;Reserva Extrativista;Category VI;AC;1990;1990;Decreto Nº 99.144 de 12/03/1990;Sem informação.;ASSIS BRASIL (AC) - BRASILÉIA (AC) - CAPIXABA (AC) - EPITACIOLÂNDIA (AC) - RIO BRANCO (AC) - SENA MADUREIRA (AC) - XAPURI (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;931.402;931.402;970.570;;931.402;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;31775
228;0000.00.0228;;RESERVA EXTRATIVISTA DE SÃO JOÃO DA PONTA;Federal;Reserva Extrativista;Category VI;PA;2002;2002;Decreto S/N de 13/12/2002;Sem informação.;SÃO JOÃO DA PONTA (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3.409;3.409;3.203;;3.409;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;1;1;Programa ARPA;;;;351780
230;0000.00.0230;;RESERVA EXTRATIVISTA DO BAIXO JURUÁ;Federal;Reserva Extrativista;Category VI;AM;2001;2001;Decreto S/N de 01/08/2001;Sem informação.;JURUÁ (AM) - UARINI (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;178.039;178.039;187.982;;178.039;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;Rio Juruá;;351772
232;0000.00.0232;;RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA;Federal;Reserva Extrativista;Category VI;AC;2002;2002;Decreto S/N de 19/09/2002;Sem informação.;MANOEL URBANO (AC) - SENA MADUREIRA (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;757.188;757.188;750.795;;757.188;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351756
238;0000.00.0238;;RESERVA EXTRATIVISTA DO RIO DO CAUTÁRIO;Federal;Reserva Extrativista;Category VI;RO;2001;2001;Decreto S/N de 07/08/2001;Sem informação.;GUAJARÁ-MIRIM (RO);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;75.126;75.126;73.817;;75.126;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351747
239;0000.00.0239;;RESERVA EXTRATIVISTA DO RIO JUTAÍ;Federal;Reserva Extrativista;Category VI;AM;2002;2002;Decreto S/N de 16/07/2002;Sem informação.;JUTAÍ (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;275.517;275.517;275.533;;275.517;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351773
241;0000.00.0241;;RESERVA EXTRATIVISTA IPAÚ-ANILZINHO;Federal;Reserva Extrativista;Category VI;PA;2005;2005;Decreto S/N de 14/06/2005;Sem informação.;BAIÃO (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;55.835;55.835;55.816;;55.835;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351802
242;0000.00.0242;;RESERVA EXTRATIVISTA DO LAGO DO CAPANÃ GRANDE;Federal;Reserva Extrativista;Category VI;AM;2004;2004;Decreto s/n de 03/06/2004;Sem informação.;MANICORÉ (AM);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;305.075;305.075;304.146;;305.075;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351767
244;0000.00.0244;;RESERVA EXTRATIVISTA MAPUÁ;Federal;Reserva Extrativista;Category VI;PA;2005;2005;Decreto S/N de 20/05/2005;Sem informação.;PORTO DE MOZ (PA);Não;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;93.760;93.760;94.464;;93.760;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;Estuário do Amazonas e seus Manguezais (Regional);;351800
257;0000.00.0257;;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE;Federal;Reserva Extrativista;Category VI;AC;2005;2005;Decreto S/N de 17/02/2005;Sem informação.;CRUZEIRO DO SUL (AC) - MARECHAL THAUMATURGO (AC) - PORTO WALTER (AC) - TARAUACÁ (AC);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;324.903;324.903;325.603;;324.903;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351713
258;0000.00.0258;;RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO;Federal;Reserva Extrativista;Category VI;PA;2004;2004;Decreto s/n de 08/11/2004;Sem informação.;ALTAMIRA (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;737.031;737.031;736.340;;737.031;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351785
259;0000.00.0259;;RESERVA EXTRATIVISTA TAPAJÓS-ARAPIUNS;Federal;Reserva Extrativista;Category VI;PA;1998;1998;Decreto S/N de 06/11/1998;Sem informação.;AVEIRO (PA) - SANTARÉM (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;677.286;677.286;647.611;;677.286;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351776
260;0000.00.0260;;RESERVA EXTRATIVISTA VERDE PARA SEMPRE;Federal;Reserva Extrativista;Category VI;PA;2004;2004;Decreto s/n de 08/11/2004;Sem informação.;PORTO DE MOZ (PA);Sim;Sim;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;1.289.311;1.289.311;1.288.717;;1.289.311;0;0;0;0;0;0;Amazônia;0;Uso Sustentável;0;1;;0;0;0;Programa ARPA;;;;351786
